name,email,customer_id,customer_name,financial_status,fulfillment_status,accepts_marketing,currency,subtotal,shipping,taxes,total,discount_code,discount_amount,shipping_method,created_at,lineitem_quantity,lineitem_name,lineitem_price,lineitem_sku,lineitem_discount,billing_city,billing_province,billing_country,shipping_city,shipping_province,shipping_country,payment_method,refunded_amount,vendor,risk_level,source
#15811211690031,customer_797@example.com,797,Customer 797,,unfulfilled,no,USD,199.99,96.46,0.0,296.45,,0.0,Priority Mail International,2021-01-22 14:05:34 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Legendary - $199.99,199.99,BGZ111014,0,Wien,,AT,Wien,,AT,Shopify Payments,0.0,Breaking Games,Low,web
#15811133079599,customer_798@example.com,798,Customer 798,,unfulfilled,yes,USD,234.98,11.63,19.73,266.34,,0.0,FedEx Home Delivery®,2021-01-22 13:59:04 -0500,1,Dwellings of Eldervale: MINOTAUR MINIATURE,9.99,BGZ115360,0,GREENSBURG,PA,US,GREENSBURG,PA,US,PayPal Express Checkout,0.0,Breaking Games,Low,web
#15811133079599,customer_798@example.com,798,Customer 798,,,,,,,,,,,,2021-01-22 13:59:04 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Legendary (Limited CROC Cover) - $224.99,224.99,BGZ115358,0,,,,,,,,,Breaking Games,,
#15810724069423,customer_799@example.com,799,Customer 799,,unfulfilled,yes,USD,149.99,14.15,11.49,175.63,,0.0,FedEx Home Delivery®,2021-01-22 13:19:34 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Deluxe - $149.99,149.99,BGZ111012,0,Shelbyville,IN,US,Shelbyville,IN,US,Shopify Payments,0.0,Breaking Games,Low,web
#15810566488111,customer_800@example.com,800,Customer 800,,unfulfilled,no,USD,209.98,10.26,0.0,220.24,CHARMCITY75,0.0,FedEx Ground®,2021-01-22 13:04:59 -0500,1,Dwellings of Eldervale: MINOTAUR MINIATURE,9.99,BGZ115360,0,Chekhov,MOS,RU,Wilmington,DE,US,Shopify Payments,0.0,Breaking Games,Low,web
#15810566488111,customer_800@example.com,800,Customer 800,,,,,,,,,,,,2021-01-22 13:04:59 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Legendary - $199.99,199.99,BGZ111014,0,,,,,,,,,Breaking Games,,
#15810519826479,customer_801@example.com,801,Customer 801,,unfulfilled,no,USD,149.99,11.63,0.0,161.62,,0.0,FedEx Home Delivery®,2021-01-22 13:02:06 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Deluxe - $149.99,149.99,BGZ111012,0,Girard,OH,US,Girard,OH,US,Shopify Payments,0.0,Breaking Games,Low,web
#15810282258479,customer_802@example.com,802,Customer 802,,unfulfilled,no,USD,149.99,17.2,0.0,167.19,,0.0,FedEx Home Delivery®,2021-01-22 12:44:00 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Deluxe - $149.99,149.99,BGZ111012,0,Cary,NC,US,LAKE POINT,UT,US,Shopify Payments,167.19,Breaking Games,Low,web
#15810141552687,customer_803@example.com,803,Customer 803,,unfulfilled,yes,USD,149.99,83.81,0.0,233.8,,0.0,Priority Mail International,2021-01-22 12:32:36 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Deluxe - $149.99,149.99,BGZ111012,0,Chexbres,,CH,Chexbres,,CH,Shopify Payments,0.0,Breaking Games,Low,web
#15809959919663,customer_804@example.com,804,Customer 804,,unfulfilled,yes,USD,199.99,15.08,0.0,215.07,,0.0,FedEx Home Delivery®,2021-01-22 12:18:08 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Legendary - $199.99,199.99,BGZ111014,0,Clayville,RI,US,Clayville,RI,US,PayPal Express Checkout,0.0,Breaking Games,Low,web
#15808560627759,customer_805@example.com,805,Customer 805,,unfulfilled,yes,USD,99.99,14.29,0.0,114.28,,0.0,FedEx Home Delivery®,2021-01-22 10:29:53 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Standard - $99.99,99.99,BGZ110860,0,Saint Cloud,FL,US,Saint Cloud,FL,US,Shopify Payments,0.0,Breaking Games,Low,web
#15809843003439,customer_806@example.com,806,Customer 806,,unfulfilled,yes,USD,149.99,83.81,0.0,233.8,,0.0,Priority Mail International,2021-01-22 12:08:56 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Deluxe - $149.99,149.99,BGZ111012,0,Aarhus N,,DK,Aarhus N,,DK,Shopify Payments,0.0,Breaking Games,Low,web
#15809774125103,customer_807@example.com,807,Customer 807,,unfulfilled,yes,USD,149.99,11.17,12.89,174.05,,0.0,Priority Mail,2021-01-22 12:03:43 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Deluxe - $149.99,149.99,BGZ111012,0,Bloomsburg,PA,US,Bloomsburg,PA,US,Shopify Payments,0.0,Breaking Games,Low,web
#15809699774511,customer_808@example.com,808,Customer 808,,unfulfilled,no,USD,234.98,104.71,0.0,339.69,,0.0,Priority Mail International,2021-01-22 11:59:09 -0500,1,Dwellings of Eldervale: MINOTAUR MINIATURE,9.99,BGZ115360,0,Rotterdam,,NL,Rotterdam,,NL,PayPal Express Checkout,0.0,Breaking Games,Low,web
#15809699774511,customer_808@example.com,808,Customer 808,,,,,,,,,,,,2021-01-22 11:59:09 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Legendary (Limited CROC Cover) - $224.99,224.99,BGZ115358,0,,,,,,,,,Breaking Games,,
#15809745354799,customer_809@example.com,809,Customer 809,,unfulfilled,yes,USD,209.98,10.45,0.0,220.43,,0.0,FedEx Ground®,2021-01-22 12:01:38 -0500,1,Dwellings of Eldervale: MINOTAUR MINIATURE,9.99,BGZ115360,0,Arlington,VA,US,Jackson,TN,US,PayPal Express Checkout,0.0,Breaking Games,Low,web
#15809745354799,customer_809@example.com,809,Customer 809,,,,,,,,,,,,2021-01-22 12:01:38 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Legendary - $199.99,199.99,BGZ111014,0,,,,,,,,,Breaking Games,,
#15809737228335,customer_810@example.com,810,Customer 810,,unfulfilled,yes,USD,159.98,11.63,13.73,185.34,,0.0,FedEx Home Delivery®,2021-01-22 12:01:07 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Deluxe - $149.99,149.99,BGZ111012,0,Royersford,PA,US,Royersford,PA,US,Shopify Payments,0.0,Breaking Games,Low,web
#15809737228335,customer_810@example.com,810,Customer 810,,,,,,,,,,,,2021-01-22 12:01:07 -0500,1,Dwellings of Eldervale: MINOTAUR MINIATURE,9.99,BGZ115360,0,,,,,,,,,Breaking Games,,
#15809725235247,customer_811@example.com,811,Customer 811,,unfulfilled,yes,USD,149.99,27.92,0.0,177.91,,0.0,FedEx International Ground®,2021-01-22 12:00:23 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Deluxe - $149.99,149.99,BGZ111012,0,St-hubert,QC,CA,St-hubert,QC,CA,PayPal Express Checkout,0.0,Breaking Games,Low,web
#15809685553199,customer_812@example.com,812,Customer 812,,unfulfilled,yes,USD,149.99,11.63,0.0,161.62,,0.0,FedEx Home Delivery®,2021-01-22 11:58:27 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Deluxe,149.99,BGZ111012,0,Singapore,,SG,Knoxville,TN,US,Shopify Payments,0.0,Breaking Games,Low,web
#15808532447279,customer_813@example.com,813,Customer 813,,unfulfilled,yes,USD,209.98,33.04,0.0,243.02,,0.0,FedEx International Ground®,2021-01-22 10:27:34 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Legendary,199.99,BGZ111014,0,Montreal,QC,CA,Montreal,QC,CA,Shopify Payments,0.0,Breaking Games,Low,web
#15808532447279,customer_813@example.com,813,Customer 813,,,,,,,,,,,,2021-01-22 10:27:34 -0500,1,Dwellings of Eldervale: MINOTAUR MINIATURE,9.99,BGZ115360,0,,,,,,,,,Breaking Games,,
#15808465698863,customer_814@example.com,814,Customer 814,,unfulfilled,yes,USD,234.98,18.11,0.0,253.09,,0.0,FedEx Home Delivery®,2021-01-22 10:22:00 -0500,1,Dwellings of Eldervale: MINOTAUR MINIATURE,9.99,BGZ115360,0,Mesa,AZ,US,Mesa,AZ,US,PayPal Express Checkout,0.0,Breaking Games,Low,web
#15808465698863,customer_814@example.com,814,Customer 814,,,,,,,,,,,,2021-01-22 10:22:00 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Legendary (Limited CROC Cover),224.99,BGZ115358,0,,,,,,,,,Breaking Games,,
#15791545221167,customer_815@example.com,815,Customer 815,,unfulfilled,yes,USD,119.99,11.72,0.0,131.71,,0.0,FedEx Home Delivery®,2021-01-21 09:46:09 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Standard,99.99,BGZ110860,0,Clive,IA,US,Clive,IA,US,Shopify Payments,11.72,Breaking Games,Low,web
#15791545221167,customer_815@example.com,815,Customer 815,,,,,,,,,,,,2021-01-21 09:46:09 -0500,1,Infinite Jonathans,20.0,BGZ111544,0,,,,,,,,,Breaking Games,,
#15808104038447,customer_816@example.com,816,Customer 816,,unfulfilled,yes,USD,199.99,12.25,0.0,212.24,,0.0,FedEx Home Delivery®,2021-01-22 09:52:10 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Legendary,199.99,BGZ111014,0,land o lakes,FL,US,land o lakes,FL,US,Shopify Payments,0.0,Breaking Games,Low,web
#15787134484527,customer_817@example.com,817,Customer 817,,unfulfilled,yes,USD,209.98,14.14,18.49,242.61,,0.0,FedEx Home Delivery®,2021-01-21 03:09:43 -0500,1,Dwellings of Eldervale: MINOTAUR MINIATURE,9.99,BGZ115360,0,DALLAS,TX,US,DALLAS,TX,US,PayPal Express Checkout,0.0,Breaking Games,Low,web
#15787134484527,customer_817@example.com,817,Customer 817,,,,,,,,,,,,2021-01-21 03:09:43 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Legendary,199.99,BGZ111014,0,,,,,,,,,Breaking Games,,
#15801955909679,customer_818@example.com,818,Customer 818,,unfulfilled,yes,USD,234.98,11.63,0.0,246.61,,0.0,FedEx Home Delivery®,2021-01-22 00:35:33 -0500,1,Dwellings of Eldervale: MINOTAUR MINIATURE,9.99,BGZ115360,0,Astoria,NY,US,Astoria,NY,US,Shopify Payments,0.0,Breaking Games,Low,web
#15801955909679,customer_818@example.com,818,Customer 818,,,,,,,,,,,,2021-01-22 00:35:33 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Legendary (Limited CROC Cover),224.99,BGZ115358,0,,,,,,,,,Breaking Games,,
#15801413599279,customer_819@example.com,819,Customer 819,,unfulfilled,yes,USD,149.99,13.38,0.0,163.37,,0.0,Priority Mail,2021-01-21 23:46:35 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Deluxe,149.99,BGZ111012,0,North Muskegon,MI,US,North Muskegon,MI,US,Shopify Payments,163.37,Breaking Games,Low,web
#15800276910127,customer_820@example.com,820,Customer 820,,unfulfilled,yes,USD,149.99,11.63,0.0,161.62,,0.0,FedEx Home Delivery®,2021-01-21 22:05:36 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Deluxe,149.99,BGZ111012,0,Christiansburg,VA,US,Christiansburg,VA,US,Shopify Payments,0.0,Breaking Games,Low,web
#15799370711087,customer_821@example.com,821,Customer 821,,unfulfilled,yes,USD,199.99,32.27,0.0,232.26,,0.0,FedEx International Ground®,2021-01-21 20:47:19 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Legendary,199.99,BGZ111014,0,Airdrie,AB,CA,Airdrie,AB,CA,Shopify Payments,0.0,Breaking Games,Low,web
#15798643884079,customer_822@example.com,822,Customer 822,,unfulfilled,yes,USD,199.99,17.35,0.0,217.34,,0.0,FedEx Home Delivery®,2021-01-21 19:45:22 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Legendary,199.99,BGZ111014,0,Peoria,AZ,US,MESA,AZ,US,Shopify Payments,0.0,Breaking Games,Low,web
#15797914861615,customer_823@example.com,823,Customer 823,,unfulfilled,yes,USD,149.99,14.69,0.0,164.68,CHARMCITY75,0.0,FedEx Home Delivery®,2021-01-21 18:42:36 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Deluxe,149.99,BGZ111012,0,Tigard,OR,US,Tigard,OR,US,Shopify Payments,0.0,Breaking Games,Low,web
#15797727559727,customer_824@example.com,824,Customer 824,,unfulfilled,yes,USD,199.99,12.25,21.76,234.0,,0.0,FedEx Home Delivery®,2021-01-21 18:26:23 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Legendary,199.99,BGZ111014,0,Normal,IL,US,Normal,IL,US,Shopify Payments,0.0,Breaking Games,Low,web
#15797631451183,customer_825@example.com,825,Customer 825,,unfulfilled,yes,USD,224.99,13.53,0.0,238.52,,0.0,FedEx Home Delivery®,2021-01-21 18:17:56 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Legendary (Limited CROC Cover),224.99,BGZ115358,0,Nixa,MO,US,Nixa,MO,US,Shopify Payments,0.0,Breaking Games,Low,web
#15795271729199,customer_826@example.com,826,Customer 826,,unfulfilled,yes,USD,209.98,11.63,0.0,221.61,,0.0,FedEx Home Delivery®,2021-01-21 14:52:29 -0500,1,Dwellings of Eldervale: MINOTAUR MINIATURE,9.99,BGZ115360,0,Virginia Beach,VA,US,Virginia Beach,VA,US,Shopify Payments,0.0,Breaking Games,Low,web
#15795271729199,customer_826@example.com,826,Customer 826,,,,,,,,,,,,2021-01-21 14:52:29 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Legendary,199.99,BGZ111014,0,,,,,,,,,Breaking Games,,
#15791569338415,customer_827@example.com,827,Customer 827,,unfulfilled,yes,USD,127.5,14.15,0.0,141.65,BGNLST15,22.49,FedEx Home Delivery®,2021-01-21 09:48:11 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Deluxe - $149.99,149.99,BGZ111012,0,Forest Hill,MD,US,Forest Hill,MD,US,Shopify Payments,141.65,Breaking Games,Low,web
#15709358260271,customer_828@example.com,828,Customer 828,,unfulfilled,yes,USD,149.99,10.71,0.0,160.7,,0.0,FedEx Ground®,2021-01-16 12:47:44 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Deluxe,149.99,BGZ111012,0,Miami,FL,US,Miami,FL,US,Shopify Payments,0.0,Breaking Games,Low,web
#15784763490351,customer_829@example.com,829,Customer 829,,unfulfilled,yes,USD,129.99,14.74,11.94,156.67,,0.0,FedEx Home Delivery®,2021-01-20 23:33:06 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Standard (Limited CROC Cover),129.99,BGZ115361,0,Houston,TX,US,Houston,TX,US,Shopify Payments,0.0,Breaking Games,Low,web
#15781561106479,customer_830@example.com,830,Customer 830,,unfulfilled,no,USD,20.0,11.63,1.45,33.08,,0.0,FedEx Home Delivery®,2021-01-20 18:54:21 -0500,1,MIXTAPE,20.0,BGZ110347,0,Fontana,CA,US,Fontana,CA,US,Shopify Payments,0.0,Breaking Games,Low,web
#15779838558255,customer_831@example.com,831,Customer 831,,unfulfilled,yes,USD,149.99,83.81,0.0,233.8,,0.0,Priority Mail International,2021-01-20 16:25:22 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Deluxe,149.99,BGZ111012,0,Wevelgem,,BE,Wevelgem,,BE,PayPal Express Checkout,0.0,Breaking Games,Low,web
#15777995751471,customer_832@example.com,832,Customer 832,,unfulfilled,no,USD,209.98,18.11,15.22,243.31,,0.0,FedEx Home Delivery®,2021-01-20 13:52:22 -0500,1,Dwellings of Eldervale: MINOTAUR MINIATURE,9.99,BGZ115360,0,Long Beach,CA,US,Long Beach,CA,US,Shopify Payments,0.0,Breaking Games,Low,web
#15777995751471,customer_832@example.com,832,Customer 832,,,,,,,,,,,,2021-01-20 13:52:22 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Legendary,199.99,BGZ111014,0,,,,,,,,,Breaking Games,,
#15777715814447,customer_833@example.com,833,Customer 833,,unfulfilled,yes,USD,209.98,33.04,0.0,243.02,,0.0,FedEx International Ground®,2021-01-20 13:28:40 -0500,1,Dwellings of Eldervale: MINOTAUR MINIATURE,9.99,BGZ115360,0,Richmond Hill,ON,CA,Richmond Hill,ON,CA,Shopify Payments,0.0,Breaking Games,Low,web
#15777715814447,customer_833@example.com,833,Customer 833,,,,,,,,,,,,2021-01-20 13:28:40 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Legendary,199.99,BGZ111014,0,,,,,,,,,Breaking Games,,
#15777567047727,customer_834@example.com,834,Customer 834,,unfulfilled,yes,USD,99.99,37.84,0.0,137.83,,0.0,Priority Mail,2021-01-20 13:16:00 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Standard,99.99,BGZ110860,0,Wahiawa,HI,US,Wahiawa,HI,US,Shopify Payments,0.0,Breaking Games,Low,web
#15777498791983,customer_835@example.com,835,Customer 835,,unfulfilled,yes,USD,199.99,13.53,0.0,213.52,,0.0,FedEx Home Delivery®,2021-01-20 13:10:21 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Legendary,199.99,BGZ111014,0,Kansas City,MO,US,Kansas City,MO,US,PayPal Express Checkout,0.0,Breaking Games,Low,web
#15749602050095,customer_836@example.com,836,Customer 836,,unfulfilled,yes,USD,209.98,20.63,19.37,249.98,,0.0,FedEx Home Delivery®,2021-01-18 23:18:33 -0500,1,Dwellings of Eldervale: MINOTAUR MINIATURE,9.99,BGZ115360,0,Ridgefield,WA,US,Ridgefield,WA,US,Shopify Payments,0.0,Breaking Games,Low,web
#15749602050095,customer_836@example.com,836,Customer 836,,,,,,,,,,,,2021-01-18 23:18:33 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Legendary,199.99,BGZ111014,0,,,,,,,,,Breaking Games,,
#15738956939311,customer_837@example.com,837,Customer 837,,unfulfilled,yes,USD,309.97,16.49,26.93,353.39,,0.0,FedEx Home Delivery®,2021-01-18 08:16:51 -0500,1,Dwellings of Eldervale: MINOTAUR MINIATURE,9.99,BGZ115360,0,Fort Worth,TX,US,Fort Worth,TX,US,PayPal Express Checkout,0.0,Breaking Games,Low,web
#15738956939311,customer_837@example.com,837,Customer 837,,,,,,,,,,,,2021-01-18 08:16:51 -0500,1,Dwellings of Eldervale: CUSTOM GAME MAT,74.99,BGZ115116,0,,,,,,,,,Breaking Games,,
#15738956939311,customer_837@example.com,837,Customer 837,,,,,,,,,,,,2021-01-18 08:16:51 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Legendary (Limited CROC Cover),224.99,BGZ115358,0,,,,,,,,,Breaking Games,,
#15736935743535,customer_838@example.com,838,Customer 838,,unfulfilled,yes,USD,209.98,12.6,0.0,222.58,,0.0,FedEx Home Delivery®,2021-01-18 05:12:55 -0500,1,Dwellings of Eldervale: MINOTAUR MINIATURE,9.99,BGZ115360,0,Lake Mary,FL,US,Lake Mary,FL,US,Shopify Payments,0.0,Breaking Games,Low,web
#15736935743535,customer_838@example.com,838,Customer 838,,,,,,,,,,,,2021-01-18 05:12:55 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Legendary,199.99,BGZ111014,0,,,,,,,,,Breaking Games,,
#15720067301423,customer_839@example.com,839,Customer 839,,unfulfilled,yes,USD,209.98,54.87,0.0,264.85,,0.0,Priority Mail,2021-01-17 04:28:35 -0500,1,Dwellings of Eldervale: MINOTAUR MINIATURE,9.99,BGZ115360,0,Mililani,HI,US,Mililani,HI,US,Shopify Payments,0.0,Breaking Games,Low,web
#15720067301423,customer_839@example.com,839,Customer 839,,,,,,,,,,,,2021-01-17 04:28:35 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Legendary,199.99,BGZ111014,0,,,,,,,,,Breaking Games,,
#15709871669295,customer_840@example.com,840,Customer 840,,unfulfilled,yes,USD,149.99,27.92,0.0,177.91,,0.0,FedEx International Ground®,2021-01-16 13:30:32 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Deluxe - $149.99,149.99,BGZ111012,0,Paris,ON,CA,Paris,ON,CA,Shopify Payments,0.0,Breaking Games,Low,web
#15707691122735,customer_841@example.com,841,Customer 841,,unfulfilled,yes,USD,209.98,11.63,0.0,221.61,,0.0,FedEx Home Delivery®,2021-01-16 10:28:39 -0500,1,Dwellings of Eldervale: MINOTAUR MINIATURE,9.99,BGZ115360,0,Jeddah,,SA,Springfield Gardens,NY,US,Shopify Payments,0.0,Breaking Games,Low,web
#15707691122735,customer_841@example.com,841,Customer 841,,,,,,,,,,,,2021-01-16 10:28:39 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Legendary,199.99,BGZ111014,0,,,,,,,,,Breaking Games,,
#15705920733231,customer_842@example.com,842,Customer 842,,unfulfilled,no,USD,20.0,8.4,2.27,30.67,,0.0,Priority Mail,2021-01-16 07:46:04 -0500,1,MIXTAPE,20.0,BGZ110347,0,Browndale,PA,US,Browndale,PA,US,Shopify Payments,0.0,Breaking Games,Low,web
#15705582764079,customer_843@example.com,843,Customer 843,,unfulfilled,yes,USD,35.0,38.84,0.0,73.84,,0.0,First Class Package International,2021-01-16 07:13:19 -0500,1,Secret Hitler,35.0,BGZ110577,0,Montreuil,,FR,Montreuil,,FR,PayPal Express Checkout,0.0,Blackbox,Low,88312
#15700733919279,customer_844@example.com,844,Customer 844,,unfulfilled,yes,USD,209.98,11.63,0.0,221.61,,0.0,FedEx Home Delivery®,2021-01-15 23:17:30 -0500,1,Dwellings of Eldervale: MINOTAUR MINIATURE,9.99,BGZ115360,0,Catonsville,MD,US,Catonsville,MD,US,Shopify Payments,221.61,Breaking Games,Low,web
#15700733919279,customer_844@example.com,844,Customer 844,,,,,,,,,,,,2021-01-15 23:17:30 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Legendary,199.99,BGZ111014,0,,,,,,,,,Breaking Games,,
#15700303806511,customer_845@example.com,845,Customer 845,,unfulfilled,yes,USD,209.98,14.14,18.49,242.61,,0.0,FedEx Home Delivery®,2021-01-15 22:36:37 -0500,1,Dwellings of Eldervale: MINOTAUR MINIATURE,9.99,BGZ115360,0,Katy,TX,US,Katy,TX,US,PayPal Express Checkout,0.0,Breaking Games,Low,web
#15700303806511,customer_845@example.com,845,Customer 845,,,,,,,,,,,,2021-01-15 22:36:37 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Legendary,199.99,BGZ111014,0,,,,,,,,,Breaking Games,,
#15699893157935,customer_846@example.com,846,Customer 846,,unfulfilled,yes,USD,209.98,109.1,0.0,319.08,,0.0,Priority Mail International,2021-01-15 21:58:00 -0500,1,Dwellings of Eldervale: MINOTAUR MINIATURE,9.99,BGZ115360,0,Nishio Shi,JP-23,JP,Nishio Shi,JP-23,JP,PayPal Express Checkout,0.0,Breaking Games,Low,web
#15699893157935,customer_846@example.com,846,Customer 846,,,,,,,,,,,,2021-01-15 21:58:00 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Legendary,199.99,BGZ111014,0,,,,,,,,,Breaking Games,,
#15695100772399,customer_847@example.com,847,Customer 847,,unfulfilled,yes,USD,199.99,17.35,22.17,239.51,,0.0,FedEx Home Delivery®,2021-01-15 14:46:04 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Legendary,199.99,BGZ111014,0,Tacoma,WA,US,Tacoma,WA,US,PayPal Express Checkout,0.0,Breaking Games,Low,web
#15694564982831,customer_848@example.com,848,Customer 848,,unfulfilled,yes,USD,99.99,12.47,0.0,112.46,,0.0,FedEx Ground®,2021-01-15 13:59:13 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Standard,99.99,BGZ110860,0,Portland,OR,US,Portland,OR,US,PayPal Express Checkout,0.0,Breaking Games,Low,web
#15694445838383,customer_849@example.com,849,Customer 849,,unfulfilled,yes,USD,224.99,95.1,0.0,320.09,,0.0,Priority Mail International,2021-01-15 13:48:58 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Legendary (Limited CROC Cover) - $224.99,224.99,BGZ115358,0,Reutlingen,,DE,Reutlingen,,DE,Shopify Payments,0.0,Breaking Games,Low,web
#15694271807535,customer_850@example.com,850,Customer 850,,unfulfilled,yes,USD,209.98,15.11,0.0,225.09,,0.0,FedEx Home Delivery®,2021-01-15 13:33:55 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Legendary,199.99,BGZ111014,0,Perryville,MO,US,Perryville,MO,US,Shopify Payments,0.0,Breaking Games,Low,web
#15694271807535,customer_850@example.com,850,Customer 850,,,,,,,,,,,,2021-01-15 13:33:55 -0500,1,Dwellings of Eldervale: MINOTAUR MINIATURE,9.99,BGZ115360,0,,,,,,,,,Breaking Games,,
#15691857362991,customer_851@example.com,851,Customer 851,,unfulfilled,no,USD,20.0,11.62,0.0,31.62,,0.0,FedEx Home Delivery®,2021-01-15 10:08:10 -0500,1,MIXTAPE,20.0,BGZ110347,0,Phoenix,AZ,US,Phoenix,AZ,US,Shopify Payments,0.0,Breaking Games,Low,web
#15683643244591,customer_852@example.com,852,Customer 852,,unfulfilled,yes,USD,35.0,10.26,2.72,47.98,,0.0,FedEx Ground®,2021-01-14 21:01:38 -0500,1,Secret Hitler,35.0,BGZ110577,0,San Ysidro,CA,US,San Ysidro,CA,US,Shopify Payments,0.0,Blackbox,Low,88312
#15683596451887,customer_853@example.com,853,Customer 853,,unfulfilled,yes,USD,40.0,12.31,0.0,52.31,,0.0,Priority Mail,2021-01-14 20:57:27 -0500,1,Swear Jar,20.0,BGZ110761,0,Gilbert,AZ,US,Gilbert,AZ,US,PayPal Express Checkout,0.0,Breaking Games,Low,web
#15683596451887,customer_853@example.com,853,Customer 853,,,,,,,,,,,,2021-01-14 20:57:27 -0500,1,MIXTAPE,20.0,BGZ110347,0,,,,,,,,,Breaking Games,,
#15664084615215,customer_854@example.com,854,Customer 854,,unfulfilled,yes,USD,99.99,11.63,0.0,111.62,,0.0,FedEx Home Delivery®,2021-01-13 14:50:36 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Standard,99.99,BGZ110860,0,Matthews,NC,US,Matthews,NC,US,Shopify Payments,0.0,Breaking Games,Low,web
#15663963340847,customer_855@example.com,855,Customer 855,,unfulfilled,yes,USD,209.98,18.11,0.0,228.09,,0.0,FedEx Home Delivery®,2021-01-13 14:40:05 -0500,1,Dwellings of Eldervale: MINOTAUR MINIATURE,9.99,BGZ115360,0,Henderson,NV,US,Henderson,NV,US,PayPal Express Checkout,0.0,Breaking Games,Low,web
#15663963340847,customer_855@example.com,855,Customer 855,,,,,,,,,,,,2021-01-13 14:40:05 -0500,1,Dwellings of Eldervale: ALL EDITIONS - Legendary,199.99,BGZ111014,0,,,,,,,,,Breaking Games,,
#15600804593711,customer_856@example.com,856,Customer 856,,unfulfilled,yes,USD,35.0,38.84,0.0,73.84,,0.0,First Class Package International,2021-01-09 13:22:01 -0500,1,Secret Hitler,35.0,BGZ110577,0,Cherbourg-en-Cotentin,,FR,Cherbourg-en-Cotentin,,FR,PayPal Express Checkout,0.0,Blackbox,Low,88312
#15644651192367,customer_857@example.com,857,Customer 857,,unfulfilled,no,USD,40.0,11.88,3.1,54.98,,0.0,FedEx Home Delivery®,2021-01-12 09:25:15 -0500,1,Inhuman Conditions,40.0,BGZ110880,0,Lockridge,WA,AU,san diego,CA,US,Shopify Payments,0.0,Blackbox,Low,88312
#15628603490351,customer_858@example.com,858,Customer 858,,unfulfilled,yes,USD,35.0,9.45,0.0,44.45,,0.0,Priority Mail,2021-01-11 08:04:28 -0500,1,Secret Hitler,35.0,BGZ110577,0,Highland Township,MI,US,Highland Township,MI,US,Shopify Payments,0.0,Blackbox,Low,88312
#15621058101295,customer_859@example.com,859,Customer 859,,unfulfilled,no,USD,40.0,10.13,0.0,50.13,,0.0,Priority Mail,2021-01-10 20:01:42 -0500,1,Inhuman Conditions,40.0,BGZ110880,0,Westland,MI,US,Westland,MI,US,Shopify Payments,0.0,Blackbox,Low,88312
